Nothing(0)
	damage: 0
	researchlevel: 6
	school: 0
	Restrict to Nation {Spl: #restricted}<278>: 124
	Restrict to Nation {Spl: #restricted}<278>: 162
	Restrict to Nation {Spl: #restricted}<278>: 197
	effect:Summon Commander<21>
	duration: 0
	ritual: 1
	raw_argument: 1955
	range_base: 0
	range_per_level: 0
	range_strength_divisor: 0
	area_base: 0
	area_per_level: 0
	area_battlefield_pct: 0
	modifiers_mask: 8388608
		May Use Underwater {#uwok}

Contact Mountain Vila(248)
	damage: 1942
	effect_record_id: 248
	effects_count: 1
	fatiguecost: 0
	gemcost: 40
	next_spell: 0
	path1: 6
	path2: -1
	pathlevel1: 4
	pathlevel2: 0
	precision: 0
	researchlevel: 7
	school: 0
	Restrict to Nation {Spl: #restricted}<278>: 124
	Restrict to Nation {Spl: #restricted}<278>: 162
	Restrict to Nation {Spl: #restricted}<278>: 197
	Source Terrain {Spl: #onlygeosrc}<702>: 4194320
	effect:Summon Commander<21>
	duration: 0
	ritual: 1
	raw_argument: 1942
	range_base: 0
	range_per_level: 0
	range_strength_divisor: 0
	area_base: 0
	area_per_level: 0
	area_battlefield_pct: 0
	modifiers_mask: 0

Contact Cloud Vila(249)
	damage: 1941
	effect_record_id: 249
	effects_count: 1
	fatiguecost: 0
	gemcost: 40
	next_spell: 0
	path1: 1
	path2: -1
	pathlevel1: 4
	pathlevel2: 0
	precision: 0
	researchlevel: 7
	school: 0
	Restrict to Nation {Spl: #restricted}<278>: 124
	Restrict to Nation {Spl: #restricted}<278>: 162
	Restrict to Nation {Spl: #restricted}<278>: 197
	Source Terrain {Spl: #onlygeosrc}<702>: 4194320
	effect:Summon Commander<21>
	duration: 0
	ritual: 1
	raw_argument: 1941
	range_base: 0
	range_per_level: 0
	range_strength_divisor: 0
	area_base: 0
	area_per_level: 0
	area_battlefield_pct: 0
	modifiers_mask: 0

Contact Leshiy(250)
	damage: 1949
	effect_record_id: 250
	effects_count: 1
	fatiguecost: 0
	gemcost: 60
	next_spell: 0
	path1: 6
	path2: -1
	pathlevel1: 6
	pathlevel2: 0
	precision: 0
	researchlevel: 8
	school: 0
	Restrict to Nation {Spl: #restricted}<278>: 124
	Restrict to Nation {Spl: #restricted}<278>: 162
	Restrict to Nation {Spl: #restricted}<278>: 197
	Source Terrain {Spl: #onlygeosrc}<702>: 128
	effect:Summon Commander<21>
	duration: 0
	ritual: 1
	raw_argument: 1949
	range_base: 0
	range_per_level: 0
	range_strength_divisor: 0
	area_base: 0
	area_per_level: 0
	area_battlefield_pct: 0
	modifiers_mask: 0

Grow Fortress(251)
	damage: 10
	effect_record_id: 251
	effects_count: 1
	fatiguecost: 0
	gemcost: 35
	next_spell: 0
	path1: 6
	path2: -1
	pathlevel1: 4
	pathlevel2: 0
	precision: 0
	researchlevel: 0
	school: 1
	Restrict to Nation {Spl: #restricted}<278>: 116
	Restrict to Nation {Spl: #restricted}<278>: 159
	Restrict to Nation {Spl: #restricted}<278>: 139
	Restrict to Nation {Spl: #restricted}<278>: 176
	Source Terrain {Spl: #onlygeosrc}<702>: 132
	Cannot target geo mask {Spl: #nogeodst}<703>: 2048
	effect:Remote Fort Construction<63>
	duration: 0
	ritual: 1
	raw_argument: 10
	range_base: 0
	range_per_level: 0
	range_strength_divisor: 0
	area_base: 0
	area_per_level: 0
	area_battlefield_pct: 0
	modifiers_mask: 8388608
		May Use Underwater {#uwok}

Fort of the Ancients(252)
	damage: 10
	effect_record_id: 252
	effects_count: 1
	fatiguecost: 0
	gemcost: 35
	next_spell: 0
	path1: 6
	path2: -1
	pathlevel1: 4
	pathlevel2: 0
	precision: 0
	researchlevel: 5
	school: 1
	Restrict to Nation {Spl: #restricted}<278>: 158
	Restrict to Nation {Spl: #restricted}<278>: 194
	Source Terrain {Spl: #onlygeosrc}<702>: 132
	Cannot target geo mask {Spl: #nogeodst}<703>: 2048
	effect:Remote Fort Construction<63>
	duration: 0
	ritual: 1
	raw_argument: 10
	range_base: 0
	range_per_level: 0
	range_strength_divisor: 0
	area_base: 0
	area_per_level: 0
	area_battlefield_pct: 0
	modifiers_mask: 8388608
		May Use Underwater {#uwok}

Sacred Crocodile(253)
	damage: 2186
	effect_record_id: 253
	effects_count: 1
	fatiguecost: 0
	gemcost: 3
	next_spell: 0
	path1: 6
	path2: 2
	pathlevel1: 2
	pathlevel2: 2
	precision: 0
	researchlevel: 4
	school: 0
	Restrict to Nation {Spl: #restricted}<278>: 115
	Restrict to Nation {Spl: #restricted}<278>: 157
	Restrict to Nation {Spl: #restricted}<278>: 193
	effect:Summon<1>
	duration: 0
	ritual: 1
	raw_argument: 2186
	range_base: 0
	range_per_level: 0
	range_strength_divisor: 0
	area_base: 0
	area_per_level: 0
	area_battlefield_pct: 0
	modifiers_mask: 0

Herd of Elephants(254)
	damage: 2398
	effect_record_id: 254
	effects_count: 505
	fatiguecost: 0
	gemcost: 25
	next_spell: 0
	path1: 6
	path2: -1
	pathlevel1: 2
	pathlevel2: 0
	precision: 0
	researchlevel: 3
	school: 0
	Restricted to Realm<602>: 8
	Restrict to Nation {Spl: #restricted}<278>: 111
	Restrict to Nation {Spl: #restricted}<278>: 153
	Restrict to Nation {Spl: #restricted}<278>: 130
	Restrict to Nation {Spl: #restricted}<278>: 200
	effect:Summon<1>
	duration: 0
	ritual: 1
	raw_argument: 2398
	range_base: 0
	range_per_level: 0
	range_strength_divisor: 0
	area_base: 0
	area_per_level: 0
	area_battlefield_pct: 0
	modifiers_mask: 0

Call Melqart(255)
	damage: 2267
	effect_record_id: 255
	effects_count: 1
	fatiguecost: 0
	gemcost: 99
	next_spell: 0
	path1: 7
	path2: 0
	pathlevel1: 3
	pathlevel2: 2
	precision: 0
	researchlevel: 6
	school: 6
	Restrict to Nation {Spl: #restricted}<278>: 130
	effect:Summon Commander<21>
	duration: 0
	ritual: 1
	raw_argument: 2267
	range_base: 0
	range_per_level: 0
	range_strength_divisor: 0
	area_base: 0
	area_per_level: 0
	area_battlefield_pct: 0
	modifiers_mask: 0

Strange Fire(256)
	damage: 1006
	effect_record_id: 256
	effects_count: 1
	fatiguecost: 20
	gemcost: 0
	next_spell: 0
	path1: 4
	path2: 0
	pathlevel1: 2
	pathlevel2: 1
	precision: 1
	researchlevel: 4
	school: 2
	Restrict to Nation {Spl: #restricted}<278>: 165
	Restrict to Nation {Spl: #restricted}<278>: 199
	effect:Damage (x3 vs Undead/Demon) {#dt_holy}<24>
	duration: 0
	ritual: 0
	raw_argument: 1006
	range_base: 30
	range_per_level: 5
	range_strength_divisor: 0
	area_base: 3
	area_per_level: 0
	area_battlefield_pct: 0
	modifiers_mask: 64
		Armor Piercing {#armorpiercing}

Memories of Stone(257)
	damage: 1998
	effect_record_id: 257
	effects_count: 505
	fatiguecost: 0
	gemcost: 10
	next_spell: 0
	path1: 5
	path2: 3
	pathlevel1: 2
	pathlevel2: 1
	precision: 0
	researchlevel: 5
	school: 4
	Restrict to Nation {Spl: #restricted}<278>: 199
	Source Terrain {Spl: #onlygeosrc}<702>: 64
	effect:Summon<1>
	duration: 0
	ritual: 1
	raw_argument: 1998
	range_base: 0
	range_per_level: 0
	range_strength_divisor: 0
	area_base: 0
	area_per_level: 0
	area_battlefield_pct: 0
	modifiers_mask: 8388608
		May Use Underwater {#uwok}

Dirge for the Dead(258)
	damage: 2045
	effect_record_id: 258
	effects_count: 1
	fatiguecost: 0
	gemcost: 25
	next_spell: 0
	path1: 5
	path2: 8
	pathlevel1: 3
	pathlevel2: 1
	precision: 0
	researchlevel: 6
	school: 0
	Restrict to Nation {Spl: #restricted}<278>: 165
	effect:Summon Commander<21>
	duration: 0
	ritual: 1
	raw_argument: 2045
	range_base: 0
	range_per_level: 0
	range_strength_divisor: 0
	area_base: 0
	area_per_level: 0
	area_battlefield_pct: 0
	modifiers_mask: 0

Banquet for the Dead(259)
	damage: 2039
	effect_record_id: 259
	effects_count: 1
	fatiguecost: 0
	gemcost: 55
	next_spell: 90
	path1: 5
	path2: 8
	pathlevel1: 4
	pathlevel2: 1
	precision: 0
	researchlevel: 8
	school: 0
	Restrict to Nation {Spl: #restricted}<278>: 165
	effect:Summon Commander<21>
	duration: 0
	ritual: 1
	raw_argument: 2039
	range_base: 0
	range_per_level: 0
	range_strength_divisor: 0
	area_base: 0
	area_per_level: 0
	area_battlefield_pct: 0
	modifiers_mask: 0

Scapegoats(260)
	damage: 2074
	effect_record_id: 260
	effects_count: 2
	fatiguecost: 0
	gemcost: 8
	next_spell: 0
	path1: 7
	path2: -1
	pathlevel1: 1
	pathlevel2: 0
	precision: 0
	researchlevel: 3
	school: 6
	Restrict to Nation {Spl: #restricted}<278>: 199
	Restrict to Nation {Spl: #restricted}<278>: 130
	Source Terrain {Spl: #onlygeosrc}<702>: 64
	effect:Summon<1>
	duration: 0
	ritual: 1
	raw_argument: 2074
	range_base: 0
	range_per_level: 0
	range_strength_divisor: 0
	area_base: 0
	area_per_level: 0
	area_battlefield_pct: 0
	modifiers_mask: 0

Summon Se'irim(261)
	damage: 2074
	effect_record_id: 261
	effects_count: 5
	fatiguecost: 0
	gemcost: 23
	next_spell: 0
	path1: 7
	path2: -1
	pathlevel1: 2
	pathlevel2: 0
	precision: 0
	researchlevel: 3
	school: 6
	Restrict to Nation {Spl: #restricted}<278>: 165
	Restrict to Nation {Spl: #restricted}<278>: 128
	Source Terrain {Spl: #onlygeosrc}<702>: 64
	effect:Summon<1>
	duration: 0
	ritual: 1
	raw_argument: 2074
	range_base: 0
	range_per_level: 0
	range_strength_divisor: 0
	area_base: 0
	area_per_level: 0
	area_battlefield_pct: 0
	modifiers_mask: 0

Summon Shedim(262)
	damage: 2073
	effect_record_id: 262
	effects_count: 3
	fatiguecost: 0
	gemcost: 28
	next_spell: 0
	path1: 7
	path2: 1
	pathlevel1: 3
	pathlevel2: 1
	precision: 0
	researchlevel: 4
	school: 6
	Restrict to Nation {Spl: #restricted}<278>: 199
	Restrict to Nation {Spl: #restricted}<278>: 165
	Restrict to Nation {Spl: #restricted}<278>: 128
	Restrict to Nation {Spl: #restricted}<278>: 130
	Source Terrain {Spl: #onlygeosrc}<702>: 64
	effect:Summon<1>
	duration: 0
	ritual: 1
	raw_argument: 2073
	range_base: 0
	range_per_level: 0
	range_strength_divisor: 0
	area_base: 0
	area_per_level: 0
	area_battlefield_pct: 0
	modifiers_mask: 0

Call Malakh(263)
	damage: 2056
	effect_record_id: 263
	effects_count: 1
	fatiguecost: 0
	gemcost: 9
	next_spell: 0
	path1: 4
	path2: -1
	pathlevel1: 2
	pathlevel2: 0
	precision: 0
	researchlevel: 4
	school: 0
	Restrict to Nation {Spl: #restricted}<278>: 199
	Restrict to Nation {Spl: #restricted}<278>: 165
	Restrict to Nation {Spl: #restricted}<278>: 171
	effect:Summon Commander<21>
	duration: 0
	ritual: 1
	raw_argument: 2056
	range_base: 0
	range_per_level: 0
	range_strength_divisor: 0
	area_base: 0
	area_per_level: 0
	area_battlefield_pct: 0
	modifiers_mask: 0

Call Hashmal(264)
	damage: 2057
	effect_record_id: 264
	effects_count: 1
	fatiguecost: 0
	gemcost: 21
	next_spell: 0
	path1: 4
	path2: 0
	pathlevel1: 3
	pathlevel2: 1
	precision: 0
	researchlevel: 6
	school: 0
	Restrict to Nation {Spl: #restricted}<278>: 199
	Restrict to Nation {Spl: #restricted}<278>: 165
	Restrict to Nation {Spl: #restricted}<278>: 171
	effect:Summon Commander<21>
	duration: 0
	ritual: 1
	raw_argument: 2057
	range_base: 0
	range_per_level: 0
	range_strength_divisor: 0
	area_base: 0
	area_per_level: 0
	area_battlefield_pct: 0
	modifiers_mask: 0

Call Arel(265)
	damage: 2058
	effect_record_id: 265
	effects_count: 1
	fatiguecost: 0
	gemcost: 39
	next_spell: 0
	path1: 4
	path2: 6
	pathlevel1: 4
	pathlevel2: 1
	precision: 0
	researchlevel: 7
	school: 0
	Restrict to Nation {Spl: #restricted}<278>: 199
	Restrict to Nation {Spl: #restricted}<278>: 165
	Restrict to Nation {Spl: #restricted}<278>: 171
	effect:Summon Commander<21>
	duration: 0
	ritual: 1
	raw_argument: 2058
	range_base: 0
	range_per_level: 0
	range_strength_divisor: 0
	area_base: 0
	area_per_level: 0
	area_battlefield_pct: 0
	modifiers_mask: 0

Call Ophan(266)
	damage: 2051
	effect_record_id: 266
	effects_count: 1
	fatiguecost: 0
	gemcost: 49
	next_spell: 0
	path1: 4
	path2: 0
	pathlevel1: 5
	pathlevel2: 2
	precision: 0
	researchlevel: 8
	school: 0
	Restrict to Nation {Spl: #restricted}<278>: 165
	Restrict to Nation {Spl: #restricted}<278>: 199
	Restrict to Nation {Spl: #restricted}<278>: 171
	effect:Summon Commander<21>
	duration: 0
	ritual: 1
	raw_argument: 2051
	range_base: 0
	range_per_level: 0
	range_strength_divisor: 0
	area_base: 0
	area_per_level: 0
	area_battlefield_pct: 0
	modifiers_mask: 0

Call Merkavah(267)
	damage: 2052
	effect_record_id: 267
	effects_count: 1
	fatiguecost: 0
	gemcost: 222
	next_spell: 89
	path1: 4
	path2: 0
	pathlevel1: 7
	pathlevel2: 3
	precision: 0
	researchlevel: 9
	school: 0
	Restrict to Nation {Spl: #restricted}<278>: 165
	Restrict to Nation {Spl: #restricted}<278>: 199
	Restrict to Nation {Spl: #restricted}<278>: 171
	effect:Summon Commander<21>
	duration: 0
	ritual: 1
	raw_argument: 2052
	range_base: 0
	range_per_level: 0
	range_strength_divisor: 0
	area_base: 0
	area_per_level: 0
	area_battlefield_pct: 0
	modifiers_mask: 0

Release Lord of Civilization(268)
	damage: 14
	effect_record_id: 268
	effects_count: 1
	fatiguecost: 0
	gemcost: 177
	next_spell: 85
	path1: 7
	path2: -1
	pathlevel1: 8
	pathlevel2: 0
	precision: 0
	researchlevel: 9
	school: 6
	Restrict to Nation {Spl: #restricted}<278>: 128
	Restrict to Nation {Spl: #restricted}<278>: 171
	effect:Ritual Summon Unique Commander<89>
	duration: 0
	ritual: 1
	raw_argument: 14
	range_base: 0
	range_per_level: 0
	range_strength_divisor: 0
	area_base: 0
	area_per_level: 0
	area_battlefield_pct: 0
	modifiers_mask: 0

Summon Mazzikim(269)
	damage: 2072
	effect_record_id: 269
	effects_count: 8
	fatiguecost: 0
	gemcost: 3
	next_spell: 0
	path1: 6
	path2: -1
	pathlevel1: 1
	pathlevel2: 0
	precision: 0
	researchlevel: 3
	school: 0
	Restrict to Nation {Spl: #restricted}<278>: 199
	Restrict to Nation {Spl: #restricted}<278>: 165
	Restrict to Nation {Spl: #restricted}<278>: 128
	Restrict to Nation {Spl: #restricted}<278>: 130
	effect:Summon<1>
	duration: 0
	ritual: 1
	raw_argument: 2072
	range_base: 0
	range_per_level: 0
	range_strength_divisor: 0
	area_base: 0
	area_per_level: 0
	area_battlefield_pct: 0
	modifiers_mask: 0

Summon Lilot(270)
	damage: 2071
	effect_record_id: 270
	effects_count: 1
	fatiguecost: 0
	gemcost: 15
	next_spell: 0
	path1: 6
	path2: -1
	pathlevel1: 4
	pathlevel2: 0
	precision: 0
	researchlevel: 5
	school: 0
	Restrict to Nation {Spl: #restricted}<278>: 199
	Restrict to Nation {Spl: #restricted}<278>: 165
	Restrict to Nation {Spl: #restricted}<278>: 128
	Restrict to Nation {Spl: #restricted}<278>: 130
	effect:Summon Commander<21>
	duration: 0
	ritual: 1
	raw_argument: 2071
	range_base: 0
	range_per_level: 0
	range_strength_divisor: 0
	area_base: 0
	area_per_level: 0
	area_battlefield_pct: 0
	modifiers_mask: 0

Summon Kusarikkus(271)
	damage: 3068
	effect_record_id: 271
	effects_count: 2
	fatiguecost: 0
	gemcost: 6
	next_spell: 0
	path1: 3
	path2: -1
	pathlevel1: 1
	pathlevel2: 0
	precision: 0
	researchlevel: 4
	school: 0
	Restrict to Nation {Spl: #restricted}<278>: 129
	Restrict to Nation {Spl: #restricted}<278>: 166
	effect:Summon<1>
	duration: 0
	ritual: 1
	raw_argument: 3068
	range_base: 0
	range_per_level: 0
	range_strength_divisor: 0
	area_base: 0
	area_per_level: 0
	area_battlefield_pct: 0
	modifiers_mask: 0

Summon Ugallu(272)
	damage: 3095
	effect_record_id: 272
	effects_count: 1
	fatiguecost: 0
	gemcost: 24
	next_spell: 0
	path1: 1
	path2: -1
	pathlevel1: 3
	pathlevel2: 0
	precision: 0
	researchlevel: 5
	school: 0
	Restrict to Nation {Spl: #restricted}<278>: 129
	Restrict to Nation {Spl: #restricted}<278>: 166
	effect:Summon Commander<21>
	duration: 0
	ritual: 1
	raw_argument: 3095
	range_base: 0
	range_per_level: 0
	range_strength_divisor: 0
	area_base: 0
	area_per_level: 0
	area_battlefield_pct: 0
	modifiers_mask: 0

Call Anzu(273)
	damage: 3064
	effect_record_id: 273
	effects_count: 1
	fatiguecost: 0
	gemcost: 4
	next_spell: 0
	path1: 1
	path2: -1
	pathlevel1: 4
	pathlevel2: 0
	precision: 0
	researchlevel: 7
	school: 0
	Restrict to Nation {Spl: #restricted}<278>: 129
	Restrict to Nation {Spl: #restricted}<278>: 166
	effect:Summon<1>
	duration: 0
	ritual: 1
	raw_argument: 3064
	range_base: 0
	range_per_level: 0
	range_strength_divisor: 0
	area_base: 0
	area_per_level: 0
	area_battlefield_pct: 0
	modifiers_mask: 0

Call Apkallu(274)
	damage: 2966
	effect_record_id: 274
	effects_count: 1
	fatiguecost: 0
	gemcost: 60
	next_spell: 0
	path1: 4
	path2: -1
	pathlevel1: 5
	pathlevel2: 0
	precision: 0
	researchlevel: 8
	school: 0
	Restrict to Nation {Spl: #restricted}<278>: 129
	Restrict to Nation {Spl: #restricted}<278>: 166
	effect:Summon Commander<21>
	duration: 0
	ritual: 1
	raw_argument: 2966
	range_base: 0
	range_per_level: 0
	range_strength_divisor: 0
	area_base: 0
	area_per_level: 0
	area_battlefield_pct: 0
	modifiers_mask: 0

Call Ephor(275)
	damage: 2845
	effect_record_id: 275
	effects_count: 1
	fatiguecost: 0
	gemcost: 7
	next_spell: 0
	path1: 5
	path2: -1
	pathlevel1: 1
	pathlevel2: 0
	precision: 0
	researchlevel: 0
	school: 0
	Restrict to Nation {Spl: #restricted}<278>: 140
	effect:Summon Commander<21>
	duration: 0
	ritual: 1
	raw_argument: 2845
	range_base: 0
	range_per_level: 0
	range_strength_divisor: 0
	area_base: 0
	area_per_level: 0
	area_battlefield_pct: 0
	modifiers_mask: 8388608
		May Use Underwater {#uwok}

Call Spectral Philosopher(276)
	damage: 2846
	effect_record_id: 276
	effects_count: 1
	fatiguecost: 0
	gemcost: 11
	next_spell: 0
	path1: 5
	path2: -1
	pathlevel1: 1
	pathlevel2: 0
	precision: 0
	researchlevel: 0
	school: 0
	Restrict to Nation {Spl: #restricted}<278>: 140
	effect:Summon Commander<21>
	duration: 0
	ritual: 1
	raw_argument: 2846
	range_base: 0
	range_per_level: 0
	range_strength_divisor: 0
	area_base: 0
	area_per_level: 0
	area_battlefield_pct: 0
	modifiers_mask: 8388608
		May Use Underwater {#uwok}

Summon Telkhine(277)
	damage: 2874
	effect_record_id: 277
	effects_count: 1
	fatiguecost: 0
	gemcost: 69
	next_spell: 0
	path1: 2
	path2: 1
	pathlevel1: 5
	pathlevel2: 2
	precision: 0
	researchlevel: 8
	school: 0
	Restrict to Nation {Spl: #restricted}<278>: 140
	Restrict to Nation {Spl: #restricted}<278>: 130
	effect:Summon Commander<21>
	duration: 0
	ritual: 1
	raw_argument: 2874
	range_base: 0
	range_per_level: 0
	range_strength_divisor: 0
	area_base: 0
	area_per_level: 0
	area_battlefield_pct: 0
	modifiers_mask: 8388608
		May Use Underwater {#uwok}

Summon Hekateride(278)
	damage: 2834
	effect_record_id: 278
	effects_count: 1
	fatiguecost: 0
	gemcost: 30
	next_spell: 0
	path1: 6
	path2: 2
	pathlevel1: 3
	pathlevel2: 1
	precision: 0
	researchlevel: 5
	school: 0
	Restrict to Nation {Spl: #restricted}<278>: 175
	Restrict to Nation {Spl: #restricted}<278>: 208
	effect:Summon Commander<21>
	duration: 0
	ritual: 1
	raw_argument: 2834
	range_base: 0
	range_per_level: 0
	range_strength_divisor: 0
	area_base: 0
	area_per_level: 0
	area_battlefield_pct: 0
	modifiers_mask: 8388608
		May Use Underwater {#uwok}

Summon Daktyl(279)
	damage: 2836
	effect_record_id: 279
	effects_count: 1
	fatiguecost: 0
	gemcost: 30
	next_spell: 0
	path1: 3
	path2: 1
	pathlevel1: 3
	pathlevel2: 1
	precision: 0
	researchlevel: 6
	school: 0
	Restrict to Nation {Spl: #restricted}<278>: 175
	Restrict to Nation {Spl: #restricted}<278>: 208
	effect:Summon Commander<21>
	duration: 0
	ritual: 1
	raw_argument: 2836
	range_base: 0
	range_per_level: 0
	range_strength_divisor: 0
	area_base: 0
	area_per_level: 0
	area_battlefield_pct: 0
	modifiers_mask: 8388608
		May Use Underwater {#uwok}

Summon Monster Fish(280)
	damage: 1664
	effect_record_id: 280
	effects_count: 1
	fatiguecost: 0
	gemcost: 6
	next_spell: 0
	path1: 2
	path2: -1
	pathlevel1: 3
	pathlevel2: 0
	precision: 0
	researchlevel: 6
	school: 0
	Restrict to Nation {Spl: #restricted}<278>: 136
	Restrict to Nation {Spl: #restricted}<278>: 173
	Restrict to Nation {Spl: #restricted}<278>: 206
	effect:Summon<1>
	duration: 0
	ritual: 1
	raw_argument: 1664
	range_base: 0
	range_per_level: 0
	range_strength_divisor: 0
	area_base: 0
	area_per_level: 0
	area_battlefield_pct: 0
	modifiers_mask: 41943040
		May Use Underwater {#uwok}
		Use Underwater Only {#uwonly}

Send Tupilak(281)
	damage: 1624
	effect_record_id: 281
	effects_count: 1
	fatiguecost: 0
	gemcost: 5
	next_spell: 0
	path1: 5
	path2: 2
	pathlevel1: 3
	pathlevel2: 1
	precision: 0
	researchlevel: 5
	school: 4
	Restrict to Nation {Spl: #restricted}<278>: 206
	Map Range {Spl: #provrange}<700>: 5
	effect:Remote Summon - Assassination<50>
	duration: 0
	ritual: 1
	raw_argument: 1624
	range_base: 0
	range_per_level: 0
	range_strength_divisor: 0
	area_base: 0
	area_per_level: 0
	area_battlefield_pct: 0
	modifiers_mask: 0

Unholy Command(282)
	damage: 999
	effect_record_id: 282
	effects_count: 1
	fatiguecost: 0
	gemcost: 0
	next_spell: 0
	path1: 8
	path2: -1
	pathlevel1: 1
	pathlevel2: 0
	precision: 0
	researchlevel: 0
	school: 7
	Restrict to Nation {Spl: #restricted}<278>: 144
	Restrict to Nation {Spl: #restricted}<278>: 145
	effect:Control/Possess<28>
	duration: 0
